sentence_id,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
109,p,instance,person,0,person,3,3,2,1
109,n,instance,name,0,White,4,2,1,1
109,a2,instance,arrange-01,0,arrange-01,2,4,1,3
109,u,instance,undergo-01,0,undergo-01,3,4,1,3
109,p2,instance,person,0,person,4,5,3,2
109,n2,instance,name,0,Evelyn,5,2,1,1
109,s,instance,still,0,still,5,1,1,0
109,t,instance,teen-01,0,teen-01,0,2,0,2
109,o,instance,operate-01,0,operate-01,4,4,1,3
109,a3,instance,appendicitis,0,appendicitis,5,1,1,0
110,m,instance,murder-01,0,murder-01,0,4,0,4
110,p,instance,person,0,person,1,4,2,2
110,n,instance,name,0,Harry,2,4,1,3
110,h,instance,husband,0,husband,0,3,0,3
110,p2,instance,person,0,person,0,2,1,1
110,n2,instance,name,0,Nesbit,0,2,1,1
110,v,instance,vengeful,0,vengeful,0,1,1,0
110,m2,instance,millionaire,0,millionaire,2,2,1,1
110,c,instance,city,0,city,3,2,1,1
110,n3,instance,name,0,Pittsburgh,4,2,1,1
110,p3,instance,person,0,person,1,2,1,1
110,n4,instance,name,0,White,2,2,1,1
110,l,instance,late,0,late,1,2,1,1
110,m3,instance,more,0,more,2,1,1,0
110,n,instance,name,1,K.,2,4,1,3
110,n,instance,name,2,Thaw,2,4,1,3
111,s,instance,say-01,0,say-01,0,4,0,4
111,p,instance,person,0,person,1,4,4,0
111,m,instance,multi-sentence,0,multi-sentence,1,3,1,2
111,d,instance,die-01,0,die-01,2,4,1,3
111,s2,instance,say-01,0,say-01,2,6,1,5
111,s3,instance,should-02,0,should-02,3,2,1,1
111,f,instance,fellow,0,fellow,3,2,1,1
111,d2,instance,dear-02,0,dear-02,4,2,1,1
111,d3,instance,die-01,0,die-01,1,3,1,2
112,g,instance,go-01,0,go-01,0,6,0,6
112,p,instance,person,0,person,1,3,2,1
112,o,instance,organization,0,organization,1,2,1,1
112,n,instance,name,0,Reprise,2,2,1,1
112,d,instance,date-entity,0,1964,1,2,1,1
112,a,instance,again,0,again,1,1,1,0
112,b,instance,before,0,before,1,2,1,1
112,s,instance,shift-01,0,shift-01,2,5,1,4
112,o2,instance,organization,0,organization,3,2,1,1
112,n2,instance,name,0,Dot,4,3,1,2
112,d2,instance,date-entity,0,1965,3,2,1,1
112,n2,instance,name,1,Records,4,3,1,2
113,a,instance,allow-01,0,allow-01,0,5,0,5
113,p,instance,person,0,person,1,3,2,1
113,n,instance,name,0,Barrymore,2,2,1,1
113,h,instance,happen-01,0,happen-01,1,4,1,3
113,t,instance,thing,0,thing,2,2,1,1
113,c,instance,conventional,0,conventional,3,2,1,1
113,s,instance,such,0,such,4,1,1,0
114,s,instance,say-01,0,say-01,0,3,0,3
114,m,instance,memoir,0,memoir,1,2,1,1
114,p,instance,person,0,person,2,4,3,1
114,n,instance,name,0,Errol,3,3,1,2
114,a,instance,and,0,and,1,3,1,2
114,b,instance,borrow-01,0,borrow-01,2,5,1,4
114,p2,instance,person,0,person,3,4,3,1
114,n2,instance,name,0,Raoul,4,3,1,2
114,d,instance,direct-01,0,direct-01,0,3,0,3
114,f,instance,film,0,film,0,1,1,0
114,b2,instance,body,0,body,3,2,1,1
114,p3,instance,person,0,person,4,4,3,1
114,n3,instance,name,0,Barrymore,5,2,1,1
114,a2,instance,after,0,after,3,2,1,1
114,f2,instance,funeral,0,funeral,4,2,1,1
114,l,instance,leave-11,0,leave-11,2,6,1,5
114,c,instance,corpse,0,corpse,3,4,3,1
114,p4,instance,prop-01,0,prop-01,3,4,1,3
114,c2,instance,chair,0,chair,4,1,1,0
114,d2,instance,discover-01,0,discover-01,3,6,2,4
114,d3,instance,drunk-01,0,drunk-01,0,2,0,2
114,r,instance,return-01,0,return-01,4,5,1,4
114,h,instance,home,0,home,5,1,1,0
114,b3,instance,bar,0,bar,5,2,1,1
114,n4,instance,name,0,The,6,5,1,4
114,n,instance,name,1,Flynn,3,3,1,2
114,n2,instance,name,1,Walsh,4,3,1,2
114,n4,instance,name,1,Cock,6,5,1,4
114,n4,instance,name,2,and,6,5,1,4
114,n4,instance,name,3,Bull,6,5,1,4
115,s,instance,substitute-01,0,substitute-01,0,4,0,4
115,a,instance,account-01,0,account-01,1,4,1,3
115,o,instance,other,0,other,2,1,1,0
115,t,instance,tale,0,tale,2,4,1,3
115,t2,instance,this,0,this,3,1,1,0
115,c,instance,classic,0,classic,3,1,1,0
115,h,instance,hollywood,0,hollywood,3,1,1,0
115,p,instance,person,0,person,1,3,2,1
115,n,instance,name,0,Peter,2,3,1,2
115,a2,instance,act-01,0,act-01,0,2,0,2
115,p2,instance,person,0,person,1,2,1,1
115,n2,instance,name,0,Walsh,2,2,1,1
115,n,instance,name,1,Lorre,2,3,1,2
116,n,instance,notable-01,0,notable-01,0,4,1,3
116,h,instance,he,0,he,1,2,2,0
116,a,instance,also,0,also,1,1,1,0
116,r,instance,resemble-01,0,resemble-01,0,3,0,3
116,g,instance,grandfather,0,grandfather,0,6,2,4
116,p,instance,person,0,person,0,3,2,1
116,n2,instance,name,0,George,0,4,1,3
116,h2,instance,have-org-role-91,0,have-org-role-91,0,2,0,2
116,p2,instance,president,0,president,0,1,1,0
116,g2,instance,great,0,great,0,1,1,0
116,g3,instance,great,0,great,0,1,1,0
116,g4,instance,great,0,great,0,1,1,0
116,l,instance,link-01,0,link-01,0,3,0,3
116,s,instance,son,0,son,0,4,2,2
116,n3,instance,name,0,James,0,4,1,3
116,h3,instance,have-org-role-91,0,have-org-role-91,0,2,0,2
116,r2,instance,reverend,0,reverend,0,1,1,0
116,n2,instance,name,1,W.,0,4,1,3
116,n3,instance,name,1,Smith,0,4,1,3
116,n2,instance,name,2,Bush,0,4,1,3
116,n3,instance,name,2,Bush,0,4,1,3
117,a,instance,and,0,and,0,2,0,2
117,l,instance,leave-11,0,leave-11,1,5,1,4
117,h,instance,he,0,he,2,2,2,0
117,h2,instance,home,0,home,2,1,1,0
117,d,instance,during,0,during,2,2,1,1
117,w,instance,war,0,war,3,2,1,1
117,n,instance,name,0,War,4,4,1,3
117,m,instance,marry-01,0,marry-01,1,6,1,5
117,p,instance,person,0,person,2,3,2,1
117,n2,instance,name,0,Harriet,3,3,1,2
117,h3,instance,have-rel-role-91,0,have-rel-role-91,0,4,0,4
117,a2,instance,and,0,and,0,3,1,2
117,p2,instance,person,0,person,0,3,2,1
117,n3,instance,name,0,Sanford,0,3,1,2
117,h4,instance,have-rel-role-91,0,have-rel-role-91,0,3,0,3
117,d2,instance,doctor,0,doctor,0,1,1,0
117,p3,instance,person,0,person,0,2,1,1
117,n4,instance,name,0,Priscilla,0,4,1,3
117,d3,instance,daughter,0,daughter,0,1,1,0
117,c,instance,city,0,city,2,2,1,1
117,n5,instance,name,0,Rochester,3,2,1,1
117,d4,instance,date-entity,0,1821,2,4,1,3
117,n,instance,name,1,of,4,4,1,3
117,n2,instance,name,1,Smith,3,3,1,2
117,n3,instance,name,1,Smith,0,3,1,2
117,n4,instance,name,1,Whipple,0,4,1,3
117,n,instance,name,2,1812,4,4,1,3
117,n4,instance,name,2,Smith,0,4,1,3
118,h,instance,have-03,0,have-03,0,3,0,3
118,a,instance,and,0,and,1,3,1,2
118,h2,instance,he,0,he,2,2,2,0
118,p,instance,person,0,person,2,3,1,2
118,w,instance,wife,0,wife,3,1,1,0
118,c,instance,child,0,child,1,2,1,1
119,d,instance,design-01,0,design-01,0,5,0,5
119,p,instance,person,0,person,1,3,1,2
119,n,instance,name,0,Clampett,2,2,1,1
119,y,instance,young,0,young,2,1,1,0
119,d2,instance,doll,0,doll,1,3,1,2
119,o,instance,ordinal-entity,0,ordinal-entity,2,2,1,1
119,n2,instance,name,0,Mickey,2,3,1,2
119,p2,instance,person,0,person,1,2,1,1
119,n3,instance,name,0,Walt,2,3,1,2
119,a,instance,aid-01,0,aid-01,1,3,1,2
119,p3,instance,person,0,person,2,2,2,0
119,a2,instance,aunt-01,0,aunt-01,0,2,0,2
119,n2,instance,name,1,Mouse,2,3,1,2
119,n3,instance,name,1,Disney,2,3,1,2
120,a,instance,and,0,and,0,2,0,2
120,r,instance,research-01,0,research-01,1,5,1,4
120,s,instance,she,0,she,2,2,2,0
120,o,instance,organization,0,organization,2,3,2,1
120,n,instance,name,0,Thames,3,3,1,2
120,d,instance,date-interval,0,date-interval,2,4,2,2
120,d1,instance,date-entity,0,1980,3,2,1,1
120,d2,instance,date-entity,0,1983,3,2,1,1
120,r2,instance,report-01,0,report-01,1,5,1,4
120,n,instance,name,1,Television,3,3,1,2
121,b,instance,begin-01,0,begin-01,0,5,0,5
121,h,instance,he,0,he,1,5,5,0
121,t,instance,travel-01,0,travel-01,1,5,1,4
121,h2,instance,home,0,home,2,1,1,0
121,s,instance,ship,0,ship,2,1,1,0
121,a,instance,after,0,after,1,2,1,1
121,t2,instance,toil-01,0,toil-01,2,5,1,4
121,p,instance,province,0,province,3,2,1,1
121,n,instance,name,0,California,4,2,1,1
121,t3,instance,temporal-quantity,0,temporal-quantity,3,3,1,2
121,y,instance,year,0,year,4,1,1,0
121,r,instance,retrieve-01,0,retrieve-01,1,4,1,3
121,f,instance,family,0,family,2,3,1,2
121,c,instance,city,0,city,3,2,1,1
121,n2,instance,name,0,New,4,3,1,2
121,n2,instance,name,1,York,4,3,1,2
122,a,instance,and,0,and,0,2,0,2
122,d,instance,die-01,0,die-01,1,5,2,3
122,h,instance,he,0,he,2,2,2,0
122,s,instance,ship,0,ship,2,1,1,0
122,c,instance,contrast-01,0,contrast-01,0,1,0,1
122,b,instance,bury-01,0,bury-01,1,4,1,3
122,s2,instance,sea,0,sea,2,1,1,0
123,p,instance,person,0,person,0,4,1,3
123,h,instance,he,0,he,1,1,1,0
123,e,instance,ethnic-group,0,ethnic-group,1,2,1,1
123,n,instance,name,0,African,2,3,1,2
123,j,instance,jazz,0,jazz,1,1,1,0
123,a,instance,and,0,and,0,5,0,5
123,p2,instance,play-01,0,play-01,0,3,1,2
123,t,instance,trumpet,0,trumpet,0,1,1,0
123,l,instance,lead-02,0,lead-02,0,3,1,2
123,b,instance,band,0,band,0,1,1,0
123,s,instance,sing-01,0,sing-01,0,2,1,1
123,c,instance,compose-02,0,compose-02,0,2,1,1
123,n,instance,name,1,American,2,3,1,2
124,c,instance,create-01,0,create-01,0,4,0,4
124,p,instance,person,0,person,1,2,1,1
124,n,instance,name,0,Clampett,2,2,1,1
124,v,instance,version,0,version,1,4,4,0
124,a,instance,animate-01,0,animate-01,0,2,0,2
124,s,instance,show,0,show,0,2,0,2
124,n2,instance,name,0,Beany,0,4,1,3
124,r,instance,run-01,0,run-01,0,4,0,4
124,o,instance,organization,0,organization,0,2,1,1
124,n3,instance,name,0,ABC,0,2,1,1
124,t,instance,temporal-quantity,0,temporal-quantity,0,3,1,2
124,y,instance,year,0,year,0,1,1,0
124,d,instance,date-entity,0,1962,1,2,1,1
124,n2,instance,name,1,and,0,4,1,3
124,n2,instance,name,2,Cecil,0,4,1,3
125,d,instance,dissolve-01,0,dissolve-01,0,4,1,3
125,b,instance,business,0,business,1,1,1,0
125,d2,instance,date-entity,0,1834,1,2,1,1
125,c,instance,cause-01,0,cause-01,0,3,0,3
125,d3,instance,difficult-01,0,difficult-01,0,3,1,2
125,p,instance,produce-01,0,produce-01,0,3,1,2
125,d4,instance,design-01,0,design-01,0,4,1,3
125,l,instance,locomotive,0,locomotive,0,1,1,0
125,p2,instance,person,0,person,0,2,1,1
125,n,instance,name,0,Long,0,2,1,1
126,c,instance,commission-01,0,commission-01,0,5,0,5
126,h,instance,he,0,he,1,1,1,0
126,l,instance,lieutenant,0,lieutenant,1,2,1,1
126,e,instance,engineer,0,engineer,2,1,1,0
126,o,instance,organization,0,organization,1,2,1,1
126,n,instance,name,0,United,2,4,1,3
126,d,instance,date-entity,0,1814,1,2,1,1
126,n,instance,name,1,States,2,4,1,3
126,n,instance,name,2,Army,2,4,1,3
127,m,instance,marry-01,0,marry-01,0,4,0,4
127,p,instance,person,0,person,1,1,1,0
127,p2,instance,person,0,person,1,3,1,2
127,n,instance,name,0,Martha,2,3,1,2
127,c,instance,city,0,city,2,3,2,1
127,n2,instance,name,0,Philadelphia,3,2,1,1
127,s,instance,state,0,state,0,2,0,2
127,n3,instance,name,0,Pennsylvania,0,2,1,1
127,d,instance,date-entity,0,1819,1,3,1,2
127,n,instance,name,1,Hodgkins,2,3,1,2
128,a,instance,appoint-01,0,appoint-01,0,4,0,4
128,p,instance,person,0,person,1,3,3,0
128,m,instance,major,0,major,0,3,1,2
128,b,instance,brevet,0,brevet,0,1,1,0
128,o,instance,organization,0,organization,0,2,0,2
128,n,instance,name,0,U.S.,0,3,1,2
128,l,instance,lead-02,0,lead-02,1,4,1,3
128,e,instance,expedition,0,expedition,2,2,1,1
128,w,instance,west,0,west,3,3,2,1
128,n2,instance,name,0,American,4,2,1,1
128,a2,instance,area,0,area,0,2,1,1
128,a3,instance,acquire-01,0,acquire-01,0,3,0,3
128,p2,instance,purchase,0,purchase,0,2,1,1
128,n3,instance,name,0,Louisiana,0,3,1,2
128,m2,instance,month,0,month,1,2,2,0
128,f,instance,follow-01,0,follow-01,0,2,0,2
128,n,instance,name,1,Army,0,3,1,2
128,n3,instance,name,1,Purchase,0,3,1,2
129,p,instance,purpose-01,0,purpose-01,0,4,0,4
129,s,instance,specific,0,specific,1,1,1,0
129,v,instance,voyage-01,0,voyage-01,1,3,1,2
129,f,instance,find-01,0,find-01,1,4,1,3
129,p2,instance,person,0,person,2,2,2,0
129,s2,instance,source,0,source,2,2,1,1
129,a,instance,and,0,and,3,4,1,3
129,r1,instance,river,0,river,4,2,1,1
129,n1,instance,name,0,Platte,5,2,1,1
129,r2,instance,river,0,river,4,2,1,1
129,n2,instance,name,0,Arkansas,5,2,1,1
129,r3,instance,river,0,river,4,2,1,1
129,n3,instance,name,0,Red,5,2,1,1
130,j,instance,join-01,0,join-01,0,5,0,5
130,p,instance,person,0,person,1,4,2,2
130,n,instance,name,0,Giacomo,2,3,1,2
130,e,instance,explore-01,0,explore-01,0,2,0,2
130,c,instance,country,0,country,2,2,1,1
130,n2,instance,name,0,Italy,3,2,1,1
130,e2,instance,expedition,0,expedition,1,2,1,1
130,h,instance,he,0,he,2,1,1,0
130,s,instance,summer,0,summer,1,2,2,0
130,d,instance,date-entity,0,1823,0,2,0,2
130,t,instance,time,0,time,1,1,1,0
130,n,instance,name,1,Beltrami,2,3,1,2
131,p,instance,person,0,person,0,4,3,1
131,h,instance,have-rel-role-91,0,have-rel-role-91,0,4,0,4
131,p2,instance,person,0,person,0,2,1,1
131,n,instance,name,0,Homer,0,2,1,1
131,w,instance,wife,0,wife,0,1,1,0
131,a,instance,and,0,and,1,3,1,2
131,m,instance,mean-01,0,mean-01,2,4,1,3
131,w2,instance,well,0,well,3,1,1,0
131,p3,instance,patient-01,0,patient-01,2,3,1,2
132,h,instance,hair,0,hair,0,5,2,3
132,p,instance,person,0,person,1,1,1,0
132,b,instance,blue,0,blue,1,1,1,0
132,f,instance,feature-01,0,feature-01,1,5,2,3
132,p2,instance,physical,0,physical,2,1,1,0
132,n,instance,notable-01,0,notable-01,0,3,0,3
132,m,instance,most,0,most,0,1,1,0
132,s,instance,style-01,0,style-01,0,3,0,3
132,b2,instance,beehive,0,beehive,0,2,1,1
132,h2,instance,high,0,high,0,2,1,1
132,i,instance,improbable-01,0,improbable-01,0,2,1,1
133,m,instance,mention-01,0,mention-01,0,4,0,4
133,p,instance,person,0,person,1,2,1,1
133,n,instance,name,0,Homer,2,2,1,1
133,d,instance,dye-01,0,dye-01,1,7,2,5
133,s,instance,she,0,she,2,5,5,0
133,h,instance,hair,0,hair,2,2,1,1
133,b,instance,blue,0,blue,2,1,1,0
133,a,instance,actual-02,0,actual-02,2,2,1,1
133,c,instance,cause-01,0,cause-01,0,3,0,3
133,g,instance,gray-02,0,gray-02,0,5,1,4
133,r,instance,resemble-01,0,resemble-01,0,4,1,3
133,m2,instance,mule,0,mule,0,1,1,0
133,s2,instance,since,0,since,0,2,1,1
133,a2,instance,age-01,0,age-01,0,4,1,3
133,q,instance,quantity,0,quantity,0,2,1,1
133,o,instance,once,0,once,1,1,1,0
134,s,instance,spend-02,0,spend-02,0,5,0,5
134,p,instance,person,0,person,1,8,7,1
134,n,instance,name,0,Marge,2,2,1,1
134,t,instance,time,0,time,1,2,1,1
134,m,instance,most,0,most,2,2,1,1
134,a,instance,and,0,and,1,5,1,4
134,t2,instance,tend-01,0,tend-01,2,4,1,3
134,h,instance,housework,0,housework,3,1,1,0
134,m2,instance,mind-01,0,mind-01,2,4,1,3
134,p2,instance,person,0,person,3,2,1,1
134,n2,instance,name,0,Maggie,4,2,1,1
134,s2,instance,support-01,0,support-01,2,4,1,3
134,p3,instance,person,0,person,3,2,1,1
134,n3,instance,name,0,Lisa,4,2,1,1
134,o,instance,or,0,or,2,3,1,2
134,d,instance,discipline-01,0,discipline-01,3,4,1,3
134,p4,instance,person,0,person,4,3,2,1
134,n4,instance,name,0,Bart,5,2,1,1
134,d2,instance,defend-01,0,defend-01,3,5,1,4
134,r,instance,rage-01,0,rage-01,4,3,1,2
134,p5,instance,person,0,person,5,2,1,1
134,n5,instance,name,0,Homer,6,2,1,1
134,e,instance,exception-01,0,exception-01,1,3,1,2
134,f,instance,few,0,few,2,1,1,0
135,n,instance,name-02,0,name-02,0,3,0,3
135,s,instance,she,0,she,1,1,1,0
135,p,instance,person,0,person,1,3,2,1
135,n2,instance,name,0,Margaret,2,4,1,3
135,m,instance,mother-01,0,mother-01,0,3,0,3
135,p2,instance,person,0,person,0,3,2,1
135,n3,instance,name,0,Matt,0,3,1,2
135,c,instance,create-01,0,create-01,0,3,0,3
135,w,instance,work-of-art,0,work-of-art,0,2,1,1
135,n4,instance,name,0,The,0,3,1,2
135,n2,instance,name,1,Marge,2,4,1,3
135,n3,instance,name,1,Groening,0,3,1,2
135,n4,instance,name,1,Simpsons,0,3,1,2
135,n2,instance,name,2,Groening,2,4,1,3
136,c,instance,contrast-01,0,contrast-01,0,3,0,3
136,d,instance,die-01,0,die-01,1,4,2,2
136,p,instance,person,0,person,2,4,2,2
136,f,instance,father,0,father,3,1,1,0
136,s,instance,she,0,she,3,1,1,0
136,a,instance,attendant-01,0,attendant-01,0,4,0,4
136,f2,instance,former,0,former,0,1,1,0
136,a2,instance,air,0,air,0,1,1,0
136,e,instance,explain-01,0,explain-01,1,4,1,3
136,o,instance,occur-01,0,occur-01,2,4,1,3
136,o2,instance,or,0,or,3,3,1,2
136,a3,instance,amr-unknown,0,amr-unknown,4,1,1,0
136,a4,instance,amr-unknown,0,amr-unknown,4,1,1,0
137,c,instance,contrast-01,0,contrast-01,0,3,0,3
137,l,instance,live-01,0,live-01,1,3,1,2
137,p,instance,person,0,person,2,5,3,2
137,n,instance,name,0,Jacqueline,3,2,1,1
137,m,instance,mother,0,mother,3,2,1,1
137,s,instance,she,0,she,4,1,1,0
137,d,instance,disapprove-01,0,disapprove-01,0,2,0,2
137,s2,instance,see-01,0,see-01,1,4,1,3
137,r,instance,rare-02,0,rare-02,2,2,1,1
138,a,instance,and,0,and,0,3,0,3
138,s,instance,smoke-02,0,smoke-02,1,4,1,3
138,m,instance,member,0,member,2,6,5,1
138,a2,instance,all,0,all,3,1,1,0
138,f,instance,family,0,family,0,2,0,2
138,n,instance,name,0,Bouvier,0,2,1,1
138,e,instance,except-01,0,except-01,0,4,0,4
138,p,instance,person,0,person,0,2,1,1
138,n2,instance,name,0,Marge,0,2,1,1
138,o,instance,obvious-01,0,obvious-01,0,2,1,1
138,h,instance,heavy,0,heavy,2,1,1,0
138,h2,instance,have-03,0,have-03,1,4,1,3
138,v,instance,voice,0,voice,2,2,1,1
138,g,instance,gruff,0,gruff,3,1,1,0
138,h3,instance,have-03,0,have-03,1,4,1,3
138,d,instance,demeanour,0,demeanour,2,3,1,2
138,s2,instance,sarcastic,0,sarcastic,3,1,1,0
138,s3,instance,snarky,0,snarky,3,1,1,0
139,a,instance,approve-01,0,approve-01,0,3,0,3
139,p,instance,person,0,person,1,4,2,2
139,a2,instance,any,0,any,2,2,1,1
139,o,instance,other,0,other,2,1,1,0
139,f,instance,family,0,family,0,2,0,2
139,n,instance,name,0,Bouvier,0,2,1,1
139,m,instance,marry-01,0,marry-01,1,4,1,3
139,p2,instance,person,0,person,2,2,1,1
139,n2,instance,name,0,Marge,3,2,1,1
139,p3,instance,person,0,person,2,2,1,1
139,n3,instance,name,0,Homer,3,2,1,1
140,c,instance,contrast-01,0,contrast-01,0,3,0,3
140,b,instance,behave-01,0,behave-01,1,5,1,4
140,p,instance,person,0,person,2,3,3,0
140,o,instance,often,0,often,2,1,1,0
140,a,instance,and,0,and,2,4,1,3
140,o2,instance,oafish,0,oafish,3,1,1,0
140,c2,instance,clumsy,0,clumsy,3,1,1,0
140,i,instance,insensitive,0,insensitive,3,1,1,0
140,r,instance,remain-01,0,remain-01,1,5,1,4
140,l,instance,love-01,0,love-01,2,4,2,2
140,p2,instance,possible-01,0,possible-01,0,2,0,2
140,s,instance,still,0,still,2,1,1,0
141,b,instance,become-01,0,become-01,0,4,0,4
141,h,instance,he,0,he,1,1,1,0
141,a,instance,and,0,and,1,3,1,2
141,d,instance,person,0,person,2,4,3,1
141,f,instance,father-01,0,father-01,0,2,0,2
141,d2,instance,person,0,person,0,4,1,3
141,f2,instance,father-01,0,father-01,0,2,0,2
141,n,instance,notable,0,notable,0,1,1,0
141,t,instance,television,0,television,0,1,1,0
141,t2,instance,template,0,template,2,3,1,2
141,p,instance,possible-01,0,possible-01,3,2,1,1
141,f3,instance,person,0,person,3,5,4,1
141,f4,instance,father-01,0,father-01,0,2,0,2
141,m,instance,most,0,most,4,1,1,0
141,b2,instance,bumble-01,0,bumble-01,0,3,0,3
141,m2,instance,mean-01,0,mean-01,0,4,1,3
141,w,instance,well,0,well,0,1,1,0
141,y,instance,year,0,year,1,2,1,1
141,m3,instance,many,0,many,2,1,1,0
142,s,instance,spend-02,0,spend-02,0,5,0,5
142,p,instance,person,0,person,1,4,3,1
142,t,instance,time,0,time,1,3,1,2
142,d,instance,deal,0,deal,2,2,1,1
142,g,instance,great,0,great,3,1,1,0
142,f,instance,facility,0,facility,1,2,1,1
142,n,instance,name,0,Moe's,2,3,1,2
142,a,instance,and,0,and,1,5,1,4
142,p2,instance,person,0,person,2,3,2,1
142,n2,instance,name,0,Barney,3,2,1,1
142,f2,instance,friend-01,0,friend-01,0,7,0,7
142,l,instance,lifelong,0,lifelong,0,1,1,0
142,p3,instance,person,0,person,2,3,2,1
142,n3,instance,name,0,Carl,3,2,1,1
142,p4,instance,person,0,person,2,3,2,1
142,n4,instance,name,0,Lenny,3,2,1,1
142,p5,instance,person,0,person,2,4,3,1
142,n5,instance,name,0,Moe,3,2,1,1
142,b,instance,bartend-01,0,bartend-01,0,2,0,2
142,n,instance,name,1,Tavern,2,3,1,2
143,a,instance,and,0,and,0,2,0,2
143,h,instance,have-03,0,have-03,1,4,1,3
143,p,instance,person,0,person,2,6,5,1
143,n,instance,name,0,He,3,2,1,1
143,i,instance,issue,0,issue,2,2,1,1
143,r,instance,rage-01,0,rage-01,3,2,1,1
143,a2,instance,abuse-01,0,abuse-01,1,7,2,5
143,s,instance,son,0,son,2,4,3,1
143,a3,instance,and,0,and,2,3,1,2
143,p2,instance,physical,0,physical,3,1,1,0
143,v,instance,violent,0,violent,3,1,1,0
143,o,instance,often,0,often,2,1,1,0
143,c,instance,cause-01,0,cause-01,0,3,0,3
143,a4,instance,and,0,and,0,3,1,2
143,s2,instance,strangle-01,0,strangle-01,0,4,1,3
143,s3,instance,strike-01,0,strike-01,0,6,1,5
143,e,instance,even,0,even,0,1,1,0
143,o2,instance,occasion,0,occasion,0,2,1,1
143,n2,instance,numerous,0,numerous,0,1,1,0
144,k,instance,kill-01,0,kill-01,0,5,0,5
144,h,instance,he,0,he,1,1,1,0
144,p,instance,person,0,person,1,3,2,1
144,s,instance,snipe-01,0,snipe-01,0,2,0,2
144,c,instance,country,0,country,2,2,1,1
144,n,instance,name,0,Germany,3,2,1,1
144,a,instance,after,0,after,1,2,1,1
144,t,instance,temporal-quantity,0,temporal-quantity,2,3,1,2
144,m,instance,month,0,month,3,1,1,0
144,w,instance,war,0,war,1,2,1,1
144,n2,instance,name,0,World,2,4,1,3
144,n2,instance,name,1,War,2,4,1,3
144,n2,instance,name,2,II,2,4,1,3
145,f,instance,father-01,0,father-01,0,4,0,4
145,h,instance,he,0,he,1,1,1,0
145,c,instance,child,0,child,1,3,2,1
145,i,instance,include-01,0,include-01,0,3,0,3
145,p,instance,person,0,person,0,3,2,1
145,n,instance,name,0,Drew,0,3,1,2
145,a,instance,act-01,0,act-01,0,2,0,2
145,a2,instance,also,0,also,1,1,1,0
145,n,instance,name,1,Barrymore,0,3,1,2
146,c,instance,contrast-01,0,contrast-01,0,3,0,3
146,d,instance,divorce-01,0,divorce-01,1,4,1,3
146,p,instance,person,0,person,2,2,2,0
146,h,instance,have-rel-01,0,have-rel-01,0,4,0,4
146,p2,instance,person,0,person,2,6,5,1
146,n,instance,name,0,John,3,2,1,1
146,p3,instance,parent,0,parent,0,1,1,0
146,a,instance,age-01,0,age-01,2,5,1,4
146,t,instance,temporal-quantity,0,temporal-quantity,3,3,1,2
146,a2,instance,around,0,around,4,2,1,1
146,y,instance,year,0,year,4,1,1,0
146,d2,instance,date-entity,0,1935,3,2,1,1
146,c2,instance,claim-01,0,claim-01,1,6,2,4
146,m,instance,meet-03,0,meet-03,2,5,1,4
146,p4,instance,person,0,person,3,2,2,0
146,h2,instance,have-rel-01,0,have-rel-01,0,4,0,4
146,f,instance,father,0,father,0,1,1,0
146,o,instance,once,0,once,3,1,1,0
146,f2,instance,fallacious-01,0,fallacious-01,2,4,1,3
146,l,instance,likely-01,0,likely-01,3,3,1,2
146,m2,instance,most,0,most,4,1,1,0
147,c,instance,contrast-01,0,contrast-01,0,3,0,3
147,a,instance,and,0,and,1,3,1,2
147,l,instance,leave-11,0,leave-11,2,4,1,3
147,p,instance,person,0,person,3,6,5,1
147,n,instance,name,0,John,4,2,1,1
147,a2,instance,age-01,0,age-01,3,4,1,3
147,t,instance,temporal-quantity,0,temporal-quantity,4,3,1,2
147,y,instance,year,0,year,5,1,1,0
147,s,instance,sign-02,0,sign-02,2,4,1,3
147,c2,instance,contract,0,contract,3,2,1,1
147,f,instance,film,0,film,4,1,1,0
147,a3,instance,and,0,and,1,3,1,2
147,a4,instance,abandon-01,0,abandon-01,2,5,1,4
147,r,instance,role,0,role,3,2,1,1
147,l2,instance,lead-01,0,lead-01,4,2,1,1
