sentence_id,word_id,content,FFD,GD,GPT,TRT,nFix,reading_order,node_id,node_type,instance,word_index,word,depth,degree,in_degree,out_degree
84,84_22,early,109.14,128.36,186.07,167.43,1.5,22.0,e2,instance,early,0,early,2,1,1,0
84,84_4,memorable,108.44,118.5,180.69,157.38,1.5,4.0,m,instance,memorable,0,memorable,2,1,1,0
84,84_6,role,117.5,117.5,117.5,125.4,1.1,6.0,r,instance,role,0,role,1,4,2,2
84,84_8,elegant,94.79,122.29,158.64,158.0,1.57,8.0,e,instance,elegant,0,elegant,4,1,1,0
84,84_9,and,76.14,83.57,83.57,83.57,1.14,9.0,a2,instance,and,0,and,3,3,1,2
85,85_1,nephew,117.46,144.69,163.15,202.08,1.54,1.0,n2,instance,nephew,0,nephew,1,2,1,1
85,85_4,actor,116.46,132.0,222.85,208.38,1.69,4.0,a,instance,actor-01,0,actor-01,0,2,0,2
85,85_5,Jack,117.54,126.08,283.08,284.54,2.15,5.0,n,instance,name,0,Jack,2,3,1,2
85,85_6,Davenport.,164.54,216.92,525.54,315.15,1.69,6.0,n,instance,name,1,Davenport,2,3,1,2
86,86_0,He,139.33,164.0,164.0,164.0,1.33,0.0,h,instance,he,0,he,1,1,1,0
86,86_12,1942.,169.0,205.62,979.69,299.5,1.81,12.0,d,instance,date-entity,0,1942,2,3,1,2
86,86_4,Lightning,104.07,136.4,167.27,286.6,2.6,4.0,n,instance,name,1,Lightning,2,3,1,2
86,86_7,North,117.23,122.85,172.54,164.54,1.46,7.0,n2,instance,name,0,North,2,3,1,2
86,86_8,African,108.38,129.25,208.5,216.75,1.88,8.0,n2,instance,name,1,African,2,3,1,2
86,86_9,campaign,127.8,158.6,180.6,201.87,1.73,9.0,c,instance,campaign,0,campaign,1,3,1,2
87,87_11,politician,120.93,133.93,198.07,198.73,1.8,11.0,p2,instance,politician,0,politician,2,4,2,2
87,87_13,"advocate,",119.31,143.12,251.38,203.0,1.81,13.0,a2,instance,advocate-01,0,advocate-01,0,3,1,2
87,87_14,and,117.0,117.0,117.0,154.33,1.33,14.0,a,instance,and,0,and,0,3,0,3
87,87_15,"use,",152.67,175.33,175.33,236.0,1.8,15.0,u,instance,use-01,0,use-01,0,3,1,2
87,87_16,capital,120.69,143.15,221.15,230.62,1.92,16.0,c2,instance,capital,0,capital,0,1,1,0
87,87_3,years,97.5,97.5,132.75,126.92,1.25,3.0,y,instance,year,0,year,1,3,1,2
87,87_9,last,96.2,96.2,96.2,108.5,1.2,9.0,l,instance,last,0,last,3,1,1,0
88,88_0,He,90.25,109.0,109.0,109.0,1.25,0.0,n,instance,name,0,He,3,2,1,1
88,88_10,he,108.25,108.25,108.25,127.5,1.25,10.0,n,instance,name,0,He,3,2,1,1
88,88_13,last,98.36,104.27,131.0,187.18,1.82,13.0,l,instance,last,0,last,2,1,1,0
88,88_15,Premier,119.81,142.19,237.75,234.81,2.06,15.0,p2,instance,premier,0,premier,1,5,2,3
88,88_18,have,97.25,97.25,118.75,129.38,1.38,18.0,h,instance,have-03,0,have-03,0,4,0,4
88,88_20,university,126.0,154.38,414.44,290.12,2.56,20.0,u,instance,university,0,university,0,1,1,0
88,88_21,education.,133.14,149.79,1067.64,179.0,1.43,21.0,e2,instance,education,0,education,0,2,1,1
88,88_4,Skipton,118.64,180.43,268.36,419.64,2.93,4.0,n2,instance,name,0,Skipton,4,4,1,3
88,88_5,primary,119.57,119.57,156.86,173.07,1.5,5.0,n2,instance,name,1,primary,4,4,1,3
88,88_6,school,91.15,105.0,146.62,120.31,1.38,6.0,s,instance,school,0,school,3,2,1,1
88,88_7,and,81.0,89.38,89.38,111.38,1.38,7.0,a,instance,and,0,and,2,3,1,2
88,88_8,Ballarat,110.27,171.87,312.6,271.87,2.07,8.0,n3,instance,name,0,Ballarat,4,3,1,2
88,88_9,Grammar:,79.75,130.19,444.44,255.0,2.62,9.0,n3,instance,name,1,Grammar,4,3,1,2
89,89_10,A,118.0,118.0,118.0,118.0,1.0,10.0,n2,instance,name,3,A,2,6,1,5
89,89_11,Memoir,132.19,152.38,152.38,198.44,1.62,11.0,n2,instance,name,4,Memoir,2,6,1,5
89,89_12,(ISBN,151.5,188.8,198.2,233.4,1.4,12.0,i,instance,isbn,0,isbn,2,2,1,1
89,89_15,talks,84.92,128.15,128.15,159.77,1.46,15.0,t,instance,talk-01,0,talk-01,0,3,0,3
89,89_18,World,89.47,158.13,209.2,219.33,2.13,18.0,n3,instance,name,0,World,0,4,1,3
89,89_19,War,96.85,96.85,134.38,117.62,1.23,19.0,w,instance,war-01,0,war-01,0,3,1,2
89,89_2,Bob,125.86,125.86,184.79,186.0,1.57,2.0,n,instance,name,0,Bob,2,3,1,2
89,89_20,II,120.75,120.75,228.25,132.0,1.12,20.0,n3,instance,name,2,II,0,4,1,3
89,89_21,experiences,113.06,143.5,227.12,192.0,1.75,21.0,e,instance,experience-01,0,experience-01,0,4,1,3
89,89_22,and,111.0,111.0,111.0,125.83,1.17,22.0,a,instance,and,0,and,0,3,1,2
89,89_24,battle,100.77,120.38,120.38,147.69,1.54,24.0,b2,instance,battle-01,0,battle-01,0,4,1,3
89,89_26,survive,101.38,118.92,136.69,132.46,1.38,26.0,s,instance,survive-01,0,survive-01,0,4,1,3
89,89_28,war,146.67,150.73,351.53,179.2,1.4,28.0,w,instance,war-01,0,war-01,0,3,1,2
89,89_3,Dole,121.73,128.4,178.2,181.67,1.53,3.0,n,instance,name,1,Dole,2,3,1,2
89,89_6,biography,102.56,132.44,164.88,171.94,1.62,6.0,b,instance,biography,0,biography,1,5,2,3
89,89_7,One,78.5,78.5,95.36,113.36,1.29,7.0,n2,instance,name,0,One,2,6,1,5
89,89_8,Soldier's,113.38,141.31,333.38,204.56,1.94,8.0,n2,instance,name,1,Soldier's,2,6,1,5
89,89_9,Story:,106.57,106.57,230.5,160.93,1.43,9.0,n2,instance,name,2,Story:,2,6,1,5
90,90_0,Dole,124.38,129.85,129.85,227.0,1.46,0.0,n,instance,name,0,Dole,3,2,1,1
90,90_12,work,99.92,99.92,112.0,104.33,1.08,12.0,w,instance,work-01,0,work-01,1,6,1,5
90,90_15,soda,124.86,140.43,172.14,168.57,1.43,15.0,s,instance,soda,0,soda,0,1,1,0
90,90_16,jerk,111.71,111.71,133.71,138.14,1.29,16.0,j2,instance,jerk-01,0,jerk-01,0,3,0,3
90,90_19,local,104.62,104.62,162.69,128.0,1.19,19.0,l,instance,local,0,local,3,1,1,0
90,90_2,many,107.54,107.54,146.77,173.69,1.54,2.0,m,instance,many,0,many,3,1,1,0
90,90_20,drug,85.67,97.0,97.0,97.0,1.11,20.0,d,instance,drug,0,drug,3,1,1,0
90,90_21,store.,145.67,169.27,382.73,169.27,1.13,21.0,s2,instance,store,0,store,2,3,1,2
90,90_5,Russell,118.53,127.07,150.4,185.07,1.67,5.0,n2,instance,name,0,Russell,3,2,1,1
90,90_8,"boy,",104.89,104.89,140.22,104.89,1.0,8.0,b,instance,boy,0,boy,2,2,1,1
90,90_9,and,77.2,83.9,212.5,104.5,1.4,9.0,a,instance,and,0,and,0,2,0,2
91,91_1,also,103.17,123.75,160.67,191.0,1.67,1.0,a2,instance,also,0,also,2,1,1,0
91,91_10,1980,125.06,130.44,151.06,252.5,2.06,10.0,d,instance,date-entity,0,1980,2,2,1,1
91,91_11,and,95.33,95.33,189.22,124.22,1.33,11.0,a,instance,and,0,and,0,2,0,2
91,91_14,more,108.0,120.0,127.79,126.07,1.21,14.0,m,instance,more,0,more,3,1,1,0
91,91_15,serious,118.79,136.0,140.86,152.71,1.43,15.0,s2,instance,serious,0,serious,2,2,1,1
91,91_16,bid,92.75,92.75,92.75,92.75,1.0,16.0,b,instance,bid-01,0,bid-01,1,7,2,5
91,91_19,Republican,91.67,118.6,146.8,176.67,1.8,19.0,n2,instance,name,0,Republican,4,2,1,1
91,91_23,"1988,",128.87,160.87,746.8,285.0,2.13,23.0,d2,instance,date-entity,0,1988,2,2,1,1
91,91_27,President,118.64,131.0,172.71,198.57,1.71,27.0,n3,instance,name,0,President,4,2,1,1
91,91_28,George,93.58,105.5,406.42,160.67,1.83,28.0,n4,instance,name,0,George,2,9,2,7
91,91_29,H.W.,105.92,113.92,449.46,158.23,1.54,29.0,n4,instance,name,1,H.W.,2,9,2,7
91,91_30,Bush.,125.86,145.14,902.14,194.57,1.43,30.0,n4,instance,name,2,Bush,2,9,2,7
91,91_6,Republican,95.67,111.8,133.67,196.2,1.73,6.0,n2,instance,name,0,Republican,4,2,1,1
92,92_1,contest,114.71,142.21,142.21,256.29,1.93,1.0,c2,instance,contest-01,0,contest-01,2,3,1,2
92,92_10,little,102.27,102.27,259.13,201.0,1.87,10.0,l,instance,little-03,0,little-03,2,2,1,1
92,92_12,issues.,119.91,176.82,592.09,200.64,1.45,12.0,i,instance,issue,0,issue,2,1,1,0
92,92_6,"bitter,",101.0,112.08,118.92,119.92,1.17,6.0,b,instance,bitter-02,0,bitter-02,1,3,1,2
93,93_11,both,126.92,126.92,169.38,135.0,1.08,11.0,b,instance,both,0,both,0,3,1,2
93,93_16,Dole,85.0,93.67,109.17,93.67,1.08,16.0,n1,instance,name,0,Dole,2,2,1,1
93,93_2,point,111.36,111.36,161.45,131.18,1.27,2.0,p3,instance,point,0,point,1,3,2,1
93,93_20,anything,103.62,171.94,171.94,176.94,1.44,20.0,a2,instance,anything,0,anything,3,1,1,0
93,93_22,say,117.73,143.73,231.27,143.73,1.2,22.0,s,instance,say-01,0,say-01,2,5,1,4
93,93_24,Bush.,168.22,179.44,314.78,179.44,1.11,24.0,n2,instance,name,0,Bush,4,2,1,1
93,93_5,newscaster,122.06,182.5,201.06,225.81,1.88,5.0,n,instance,newscaster,0,newscaster,1,2,2,0
94,94_0,While,152.4,162.3,162.3,207.4,1.4,0.0,w,instance,while,0,while,1,2,1,1
94,94_11,Republican,103.19,155.94,241.88,242.19,2.19,11.0,n,instance,name,0,Republican,3,4,1,3
94,94_12,National,135.06,155.69,324.69,219.94,1.81,12.0,n,instance,name,1,National,3,4,1,3
94,94_13,Committee,110.57,126.5,184.21,188.5,1.71,13.0,n,instance,name,2,Committee,3,4,1,3
94,94_15,1971,144.4,184.73,384.73,236.0,1.6,15.0,d1,instance,date-entity,0,1971,2,2,1,1
94,94_17,1973.,196.46,266.0,582.15,282.38,1.77,17.0,d2,instance,date-entity,0,1973,2,2,1,1
94,94_3,Senate,101.5,111.29,146.57,189.14,1.86,3.0,n2,instance,name,0,Senate,4,2,1,1
94,94_4,he,138.2,138.2,138.2,138.2,1.0,4.0,h,instance,he,0,he,1,2,2,0
94,94_5,also,114.0,119.08,232.38,196.15,1.85,5.0,a,instance,also,0,also,1,1,1,0
94,94_8,chairman,114.88,155.25,191.94,189.5,1.81,8.0,c,instance,chairman,0,chairman,1,2,1,1
95,95_0,Dole,164.38,164.38,164.38,211.5,1.25,0.0,n,instance,name,0,Dole,3,2,1,1
95,95_12,start,107.87,123.27,154.33,132.87,1.2,12.0,s2,instance,start-01,0,start-01,2,3,1,2
95,95_14,World,100.92,100.92,173.75,123.92,1.17,14.0,n3,instance,name,0,World,4,4,1,3
95,95_15,War,115.36,115.36,325.64,134.91,1.09,15.0,n3,instance,name,1,War,4,4,1,3
95,95_16,II.,182.25,182.25,508.25,182.25,1.0,16.0,n3,instance,name,2,II,4,4,1,3
95,95_2,Law,110.5,110.5,133.86,253.21,2.07,2.0,l,instance,law,0,law,2,1,1,0
95,95_4,"KU,",124.92,163.85,268.54,254.15,2.0,4.0,n2,instance,name,0,KU,3,2,1,1
95,95_7,studies,111.43,116.93,156.93,134.0,1.29,7.0,s,instance,study-01,0,study-01,1,6,2,4
96,96_0,Webster,160.5,218.86,218.86,397.0,2.93,0.0,n,instance,name,0,Webster,1,4,1,3
96,96_1,English,127.69,127.69,246.5,342.56,2.69,1.0,n,instance,name,1,English,1,4,1,3
96,96_13,jazz,96.21,96.21,176.5,119.36,1.21,13.0,j,instance,jazz,0,jazz,0,2,2,0
96,96_2,Young,110.31,110.31,254.5,233.75,1.94,2.0,n,instance,name,2,Young,1,4,1,3
96,96_5,1932,213.23,255.77,295.69,271.23,1.46,5.0,d,instance,date-entity,0,1932,0,4,1,3
96,96_9,2003),122.25,145.75,176.12,183.5,1.5,9.0,d3,instance,date-entity,0,2003,0,4,1,3
97,97_0,He,115.0,115.0,115.0,115.0,1.0,0.0,h,instance,he,0,he,1,1,1,0
97,97_5,Irish,106.08,115.69,129.0,128.85,1.23,5.0,n1,instance,name,0,Irish,3,2,1,1
97,97_6,and,131.67,131.67,145.5,160.33,1.33,6.0,a,instance,and,0,and,1,3,1,2
97,97_9,French,81.67,100.11,136.67,135.0,1.44,9.0,n2,instance,name,0,French,3,2,1,1
98,98_0,He,82.0,82.0,82.0,82.0,1.0,0.0,h,instance,he,0,he,1,1,1,0
98,98_10,Clinton,110.4,127.6,127.6,146.93,1.27,10.0,n,instance,name,1,Clinton,0,3,1,2
98,98_13,60,133.92,133.92,257.5,169.0,1.33,13.0,n2,instance,name,0,60,2,3,1,2
98,98_14,Minutes.,112.91,139.64,749.18,173.64,1.45,14.0,n2,instance,name,1,Minutes,2,3,1,2
98,98_4,short,87.23,92.0,144.31,145.69,1.54,4.0,s,instance,short-02,0,short-02,2,3,1,2
98,98_5,"time,",88.75,88.75,88.75,111.75,1.12,5.0,t,instance,time,0,time,1,3,2,1
98,98_8,opposite,119.0,149.5,181.19,212.12,1.88,8.0,o,instance,opposite-01,0,opposite-01,0,3,0,3
98,98_9,Bill,85.86,85.86,168.43,106.43,1.29,9.0,n,instance,name,0,Bill,0,3,1,2
99,99_0,He,139.5,139.5,139.5,211.0,1.5,0.0,h,instance,he,0,he,1,2,2,0
99,99_10,Susan,133.38,151.62,199.12,223.06,1.94,10.0,n,instance,name,1,Susan,2,3,1,2
99,99_13,1997,154.0,163.73,417.8,276.13,1.87,13.0,d,instance,date-entity,0,1997,1,3,1,2
99,99_15,after,112.77,112.77,118.46,134.77,1.31,15.0,a,instance,after,0,after,1,3,1,2
99,99_18,presidential,96.06,137.75,239.06,187.94,2.06,18.0,p2,instance,presidential,0,presidential,4,1,1,0
99,99_19,election).,112.21,118.14,968.71,144.93,1.36,19.0,e,instance,election,0,election,3,2,1,1
99,99_6,Brooke,142.69,148.12,196.12,239.69,1.75,6.0,n2,instance,name,0,Brooke,3,3,1,2
99,99_7,Shields,116.92,128.08,182.0,193.25,1.75,7.0,n2,instance,name,1,Shields,3,3,1,2
99,99_8,sitcom,126.07,170.07,217.36,253.07,1.93,8.0,s2,instance,sitcom,0,sitcom,1,4,2,2
99,99_9,Suddenly,118.44,123.38,316.0,276.06,2.62,9.0,n,instance,name,0,Suddenly,2,3,1,2
100,100_10,creative,99.94,155.06,420.94,309.06,2.94,10.0,c,instance,creative,0,creative,3,1,1,0
100,100_11,values.,154.38,165.12,955.25,214.88,1.5,11.0,v,instance,value-01,0,value-01,1,3,1,2
100,100_2,desire,82.82,112.59,198.06,233.94,2.12,2.0,d2,instance,desire-01,0,desire-01,2,4,1,3
100,100_4,wealth,111.18,129.24,165.24,225.71,2.0,4.0,w,instance,wealth,0,wealth,3,1,1,0
100,100_6,they,90.55,107.09,111.91,126.36,1.27,6.0,t,instance,they,0,they,1,2,2,0
100,100_7,discard,130.67,176.0,203.28,260.78,2.11,7.0,d,instance,discard-01,0,discard-01,0,4,0,4
100,100_8,spiritual,134.33,144.78,195.61,212.78,1.78,8.0,s,instance,spiritual,0,spiritual,3,1,1,0
100,100_9,and,97.5,97.5,97.5,119.75,1.25,9.0,a,instance,and,0,and,2,3,1,2
101,101_1,greed,100.88,126.24,138.0,225.88,1.88,1.0,g,instance,greed-01,0,greed-01,2,3,1,2
101,101_10,society,125.41,125.41,149.65,151.35,1.24,10.0,s,instance,society,0,society,2,1,1,0
101,101_2,leads,119.81,126.19,154.75,189.19,1.56,2.0,l,instance,lead-03,0,lead-03,1,4,1,3
101,101_5,and,107.83,107.83,133.0,128.0,1.17,5.0,a,instance,and,0,and,0,2,0,2
101,101_7,and,102.7,102.7,117.0,111.2,1.1,7.0,a,instance,and,0,and,0,2,0,2
102,102_1,The,89.58,146.17,146.17,215.08,2.0,1.0,n8,instance,name,0,The,2,7,1,6
102,102_11,as,117.43,117.43,150.79,185.36,1.57,11.0,a2,instance,as,0,as,2,2,1,1
102,102_12,new,123.22,129.61,193.22,169.83,1.56,12.0,n7,instance,new,0,new,5,1,1,0
102,102_13,population,125.06,136.78,238.06,245.22,2.11,13.0,p2,instance,population,0,population,5,1,1,0
102,102_14,centers,137.18,148.65,163.41,192.65,1.59,14.0,c,instance,center,0,center,2,3,1,2
102,102_17,the,111.92,125.77,142.15,146.15,1.38,17.0,n8,instance,name,0,The,2,7,1,6
102,102_18,"west,",142.38,142.38,202.62,176.38,1.38,18.0,w2,instance,west,0,west,4,1,1,0
102,102_19,centers,107.25,148.5,148.5,206.5,1.81,19.0,c,instance,center,0,center,2,3,1,2
102,102_2,Law,110.23,110.23,159.23,144.46,1.38,2.0,n8,instance,name,1,Law,2,7,1,6
102,102_20,of,109.0,109.0,163.8,119.4,1.1,20.0,n8,instance,name,2,of,2,7,1,6
102,102_21,world,121.5,121.5,171.44,181.81,1.5,21.0,w,instance,world,0,world,3,1,1,0
102,102_22,trade,146.19,146.19,186.94,182.75,1.31,22.0,t,instance,trade-01,0,trade-01,3,2,1,1
102,102_25,Constantinople,99.44,291.72,294.56,357.94,3.28,25.0,n3,instance,name,0,Constantinople,3,2,1,1
102,102_27,Venice,146.25,166.81,171.44,218.88,1.62,27.0,n4,instance,name,0,Venice,3,2,1,1
102,102_29,Amsterdam,136.89,143.28,363.22,231.67,1.94,29.0,n5,instance,name,0,Amsterdam,3,2,1,1
102,102_3,of,92.88,92.88,106.25,112.5,1.12,3.0,n8,instance,name,2,of,2,7,1,6
102,102_31,London.,133.62,192.92,836.62,221.92,1.46,31.0,n6,instance,name,0,London,3,2,1,1
102,102_4,Civilisation,116.81,148.19,184.62,251.81,2.06,4.0,n8,instance,name,3,Civilisation,2,7,1,6
102,102_5,and,94.89,94.89,136.78,106.22,1.11,5.0,n8,instance,name,4,and,2,7,1,6
102,102_6,Decay,120.33,141.89,193.17,198.0,1.61,6.0,n8,instance,name,5,Decay,2,7,1,6
102,102_7,"(1895),",144.35,191.12,206.29,247.0,1.59,7.0,d,instance,date-entity,0,1895,2,2,1,1
102,102_8,Adams,119.38,126.44,136.88,194.25,1.62,8.0,n2,instance,name,0,Adams,2,2,1,1
103,103_0,He,91.5,91.5,91.5,91.5,1.0,0.0,h,instance,he,0,he,1,1,1,0
103,103_11,become,96.0,103.59,137.76,135.06,1.41,11.0,b,instance,become-01,0,become-01,1,4,1,3
103,103_13,world,116.94,116.94,199.12,171.94,1.53,13.0,w,instance,world,0,world,3,1,1,0
103,103_14,trade,115.88,121.24,359.47,152.71,1.35,14.0,t,instance,trade,0,trade,3,1,1,0
103,103_15,center.,111.18,116.55,528.73,148.64,1.36,15.0,c2,instance,center,0,center,2,3,1,2
103,103_3,America's,115.5,130.11,184.5,209.33,1.72,3.0,n2,instance,name,0,America's,2,4,1,3
103,103_4,Economic,106.17,106.17,172.44,172.17,1.61,4.0,n2,instance,name,1,Economic,2,4,1,3
103,103_5,Supremacy,132.94,187.65,187.65,238.18,2.0,5.0,n2,instance,name,2,Supremacy,2,4,1,3
103,103_6,(1900),175.29,180.86,185.43,230.71,1.5,6.0,d,instance,date-entity,0,1900,2,2,1,1
103,103_8,New,120.78,131.33,131.33,131.33,1.11,8.0,n,instance,name,0,New,3,3,1,2
103,103_9,York,89.07,112.0,287.36,125.29,1.36,9.0,n,instance,name,1,York,3,3,1,2
104,104_0,She,122.17,122.17,122.17,165.33,1.33,0.0,s,instance,she,0,she,1,1,1,0
104,104_11,2004,147.62,151.69,156.88,229.56,1.56,11.0,d2,instance,date-entity,0,2004,1,4,1,3
104,104_13,"Tarzana,",169.61,269.67,325.5,417.0,2.61,13.0,n,instance,name,0,Tarzana,2,2,1,1
104,104_14,California,124.12,129.82,167.24,158.65,1.35,14.0,n2,instance,name,0,California,0,2,1,1
104,104_3,multiple,111.81,120.38,180.31,188.88,1.69,3.0,m,instance,multiple,0,multiple,0,1,1,0
104,104_4,strokes,103.75,118.81,123.75,133.25,1.31,4.0,s2,instance,stroke-01,0,stroke-01,0,3,1,2
104,104_5,and,110.14,110.14,126.14,110.14,1.0,5.0,a,instance,and,0,and,0,3,1,2
104,104_6,lung,124.29,130.88,135.0,130.88,1.06,6.0,l,instance,lung,0,lung,0,1,1,0
104,104_7,cancer,93.56,97.89,103.61,97.89,1.06,7.0,c2,instance,cancer-01,0,cancer-01,0,3,1,2
105,105_10,NBC,131.22,153.67,214.28,198.11,1.56,10.0,n2,instance,name,0,NBC,2,4,1,3
105,105_11,Symphony,125.78,188.22,444.0,303.06,2.56,11.0,n2,instance,name,1,Symphony,2,4,1,3
105,105_12,Orchestra.,115.54,133.0,762.0,215.31,1.62,12.0,n2,instance,name,2,Orchestra,2,4,1,3
105,105_3,Coppola,136.0,165.24,191.18,406.65,2.82,3.0,n,instance,name,0,Coppola,2,2,1,1
105,105_5,under,111.75,129.75,176.12,143.62,1.25,5.0,u,instance,under-01,0,under-01,1,4,1,3
105,105_6,Arturo,185.06,211.72,236.56,267.28,1.44,6.0,n3,instance,name,0,Arturo,3,3,1,2
105,105_7,Toscanini,149.06,262.82,342.12,333.06,2.24,7.0,n3,instance,name,1,Toscanini,3,3,1,2
106,106_10,Barrymore,157.28,212.17,212.17,262.83,1.94,10.0,n,instance,name,1,Barrymore,5,3,1,2
106,106_11,and,94.29,94.29,94.29,107.57,1.14,11.0,a,instance,and,0,and,1,3,1,2
106,106_13,grandfather,109.22,154.44,229.67,297.22,2.5,13.0,g,instance,grandfather-01,0,grandfather-01,2,4,1,3
106,106_15,Drew,149.56,161.0,381.88,230.38,1.56,15.0,n3,instance,name,0,Drew,4,3,1,2
106,106_16,Barrymore.,134.07,185.57,782.71,207.71,1.43,16.0,n,instance,name,1,Barrymore,5,3,1,2
106,106_4,brother,96.78,104.94,127.17,184.28,1.72,4.0,b,instance,brother-01,0,brother-01,2,4,1,3
106,106_7,Lionel,125.59,138.65,138.65,188.59,1.59,7.0,n,instance,name,0,Lionel,5,3,1,2
106,106_8,and,109.33,158.67,158.67,167.33,1.5,8.0,a,instance,and,0,and,1,3,1,2
106,106_9,Ethel,141.94,160.06,160.06,187.44,1.44,9.0,n2,instance,name,0,Ethel,5,3,1,2
107,107_0,They,132.0,132.0,132.0,150.25,1.12,0.0,t,instance,they,0,they,1,1,1,0
107,107_10,Drew,125.59,154.12,222.41,235.88,2.0,10.0,n3,instance,name,0,Drew,0,3,1,2
107,107_11,Barrymore,113.93,120.2,212.67,152.67,1.4,11.0,n3,instance,name,1,Barrymore,0,3,1,2
107,107_12,(father,118.11,134.67,233.67,160.89,1.39,12.0,f,instance,father-01,0,father-01,0,3,0,3
107,107_14,Drew,112.2,116.67,328.87,142.4,1.27,14.0,n3,instance,name,0,Drew,0,3,1,2
107,107_15,Barrymore).,143.78,153.22,541.11,170.22,1.33,15.0,n3,instance,name,1,Barrymore,0,3,1,2
107,107_3,"children,",102.93,102.93,140.8,145.13,1.27,3.0,c,instance,child,0,child,1,3,1,2
107,107_4,Dolores,137.35,144.0,144.0,205.12,1.59,4.0,n1,instance,name,0,Dolores,4,5,1,4
107,107_5,Ethel,183.11,210.22,235.39,228.78,1.44,5.0,n1,instance,name,1,Ethel,4,5,1,4
107,107_6,Mae,108.21,114.79,126.43,145.36,1.36,6.0,n1,instance,name,2,Mae,4,5,1,4
107,107_7,Barrymore,103.65,171.59,213.65,200.24,1.88,7.0,n3,instance,name,1,Barrymore,0,3,1,2
107,107_8,and,71.89,71.89,71.89,71.89,1.0,8.0,a,instance,and,0,and,2,3,1,2
107,107_9,John,107.86,114.64,150.21,133.86,1.29,9.0,n2,instance,name,0,John,4,4,1,3
108,108_1,she,97.8,102.73,129.73,217.2,1.8,1.0,s,instance,she,0,she,2,2,2,0
108,108_3,"pregnant,",100.36,109.57,160.07,127.14,1.29,3.0,p3,instance,pregnant-01,0,pregnant-01,2,3,1,2
108,108_4,Barrymore,116.0,183.65,183.65,285.47,2.59,4.0,n,instance,name,0,Barrymore,2,2,1,1
109,109_1,White,108.29,139.88,230.06,272.41,2.06,1.0,n,instance,name,0,White,4,2,1,1
109,109_10,undergo,135.0,193.94,210.89,230.89,1.83,10.0,u,instance,undergo-01,0,undergo-01,3,4,1,3
109,109_14,appendicitis.,126.44,298.61,730.17,357.33,2.61,14.0,a3,instance,appendicitis,0,appendicitis,5,1,1,0
109,109_3,and,97.38,97.38,147.25,106.75,1.12,3.0,a,instance,and,0,and,1,3,1,2
109,109_8,Evelyn,155.53,175.18,175.18,205.18,1.29,8.0,n2,instance,name,0,Evelyn,5,2,1,1
110,110_0,White,126.69,138.77,138.77,355.46,2.38,0.0,n4,instance,name,0,White,2,2,1,1
110,110_10,Harry,126.35,160.06,169.29,209.65,1.71,10.0,n,instance,name,0,Harry,2,4,1,3
110,110_11,K.,92.44,92.44,177.44,92.44,1.0,11.0,n,instance,name,1,K.,2,4,1,3
110,110_12,Thaw.,129.5,164.75,587.94,216.69,1.69,12.0,n,instance,name,2,Thaw,2,4,1,3
110,110_6,vengeful,158.89,162.72,249.67,227.33,1.67,6.0,v,instance,vengeful,0,vengeful,0,1,1,0
110,110_7,"husband,",124.07,141.07,302.2,165.07,1.4,7.0,h,instance,husband,0,husband,0,3,0,3
110,110_8,Pittsburgh,123.78,202.94,202.94,246.67,1.89,8.0,n3,instance,name,0,Pittsburgh,4,2,1,1
110,110_9,millionaire,117.0,127.56,204.83,162.94,1.39,9.0,m2,instance,millionaire,0,millionaire,2,2,1,1
111,111_10,fellow'.,141.67,198.67,692.89,225.72,1.5,10.0,f,instance,fellow,0,fellow,3,2,1,1
111,111_4,'Die?,106.12,138.71,247.18,202.59,1.82,4.0,d,instance,die-01,0,die-01,2,4,1,3
111,111_6,should,112.8,156.47,156.47,235.13,1.8,6.0,s3,instance,should-02,0,should-02,3,2,1,1
111,111_7,say,110.41,116.88,172.59,180.82,1.71,7.0,s,instance,say-01,0,say-01,0,4,0,4
111,111_9,dear,94.93,94.93,161.6,112.67,1.27,9.0,d2,instance,dear-02,0,dear-02,4,2,1,1
112,112_1,1964,119.06,147.06,267.29,384.06,2.53,1.0,d,instance,date-entity,0,1964,1,2,1,1
112,112_12,Dot,113.25,127.0,410.06,162.62,1.5,12.0,n2,instance,name,0,Dot,4,3,1,2
112,112_13,Records.,163.0,172.92,762.0,179.23,1.15,13.0,n2,instance,name,1,Records,4,3,1,2
112,112_5,Reprise,145.65,156.76,202.65,240.29,1.82,5.0,n,instance,name,0,Reprise,2,2,1,1
112,112_6,"again,",117.0,129.33,134.53,160.4,1.4,6.0,a,instance,again,0,again,1,1,1,0
113,113_1,Barrymore,115.71,170.65,239.76,433.29,3.18,1.0,n,instance,name,0,Barrymore,2,2,1,1
113,113_3,allow,123.4,149.93,219.07,177.07,1.4,3.0,a,instance,allow-01,0,allow-01,0,5,0,5
113,113_4,such,102.54,102.54,175.08,126.85,1.23,4.0,s,instance,such,0,such,4,1,1,0
113,113_6,conventional,116.94,166.59,172.71,176.24,1.59,6.0,c,instance,conventional,0,conventional,3,2,1,1
113,113_7,thing,96.79,123.93,129.43,123.93,1.21,7.0,t,instance,thing,0,thing,2,2,1,1
113,113_9,happen,147.94,155.61,238.33,162.94,1.17,9.0,h,instance,happen-01,0,happen-01,1,4,1,3
114,114_11,body,137.0,140.69,144.44,172.19,1.38,11.0,b2,instance,body,0,body,3,2,1,1
